affil,Article_sum,document_count,openaccess_sum,coauthor_count,first_author_sum,last_author_sum,citation_count,cited_by_count,h_index,growth_rate,mean_citations_per_year,mean_citations_per_doc,SJR_mean,journal_h_index_mean,author_count_mean,author_weight_mean,author_position_mean
CHRIM,41,54,14,172,15,18,1434,902,22,44,65.1818181818182,26.5555555555556,1.43755102040816,146.408163265306,6.7962962962963,0.758604083201111,3.31481481481481
Sickkids,5,8,1,19,4,1,175,174,4,1,5.83333333333333,21.875,0.500333333333333,66,5,0.861446224219457,1.125
CHRIM,38,54,19,174,7,14,3381,2658,21,33.5,135.24,62.7037037037037,3.03251020408163,244.795918367347,6.51851851851852,0.679654378805048,3.77777777777778
CHUSJ,99,124,53,601,9,45,2589,2073,31,106.333333333333,99.5769230769231,21.0487804878049,1.76334188034188,177.136752136752,12.3983739837398,0.630357744286713,8.55284552845528
CHUSJ,49,55,26,288,8,19,7223,5900,29,114.75,288.92,131.327272727273,5.00358490566038,315.981132075472,9.34545454545455,0.605692513119844,5.94545454545455
BCCHR,5,6,2,24,1,0,170,168,5,0.2,11.3333333333333,28.3333333333333,1.0362,134.8,6.16666666666667,0.503469259382286,2.83333333333333
BCCHR,54,75,17,401,11,13,1514,1400,21,48.75,44.5294117647059,20.1866666666667,1.76851470588235,153.352941176471,14.4266666666667,0.574069591746065,5.45070422535211
BCCHR,13,16,5,103,3,1,445,433,6,7.75,26.1764705882353,27.8125,1.5888,151.8,8.75,0.538614975202389,3.5625
CHUSJ,139,200,24,374,44,65,3780,2687,28,142.916666666667,171.818181818182,18.9,0.758400793650794,85.1587301587302,6.71,0.768366166986322,3.16
CHUSJ,72,89,13,391,9,12,2246,1956,29,77.5833333333333,66.0588235294118,25.2359550561798,1.25610714285714,126.964285714286,10.5505617977528,0.404473262169359,5.02247191011236
BCCHR,96,154,81,1014,12,86,13125,10122,54,281,546.875,85.2272727272727,3.47612925170068,238.510204081633,9.13636363636364,0.804306324645467,5.44078947368421
CHUSJ,23,33,7,70,15,9,568,514,10,30.7,27.047619047619,17.2121212121212,1.11207407407407,115,5.75757575757576,0.822024005439964,2.12121212121212
Sickkids,79,89,53,725,11,22,4103,3266,30,171.25,215.947368421053,46.1011235955056,3.214,199.860465116279,15.4943820224719,0.543561501575406,9.44318181818182
ACHRI,31,44,14,160,14,15,2405,1928,25,183.090909090909,126.578947368421,54.6590909090909,3.73048780487805,232.878048780488,6.93181818181818,0.813070019596149,3.70454545454545
BCCHR,63,88,31,232,15,33,2440,1989,28,90.1666666666667,90.3703703703704,27.7272727272727,1.5880253164557,125.645569620253,6.28409090909091,0.741006969453671,3.125
CHUSJ,12,16,3,91,4,2,162,155,7,11.5454545454545,12.4615384615385,10.125,0.758615384615385,87.9230769230769,10.1875,0.539293658624242,4
BCCHR,146,203,61,803,15,65,4299,3503,34,209.416666666667,186.913043478261,21.1773399014778,1.99081720430107,130.338709677419,11.6600985221675,0.562466297040402,7.26108374384237
Sickkids,53,69,34,526,11,22,2222,1993,24,78.5833333333333,71.6774193548387,32.2028985507246,2.3250625,202.921875,10.6811594202899,0.590563562717619,5.69565217391304
CHUSJ,78,107,32,270,21,24,4161,3744,32,46,166.44,39.2547169811321,1.90294174757282,180.359223300971,7.47169811320755,0.645450093764075,3.34905660377358
Sickkids,29,43,4,103,8,7,908,676,17,26.25,36.32,21.1162790697674,0.70290243902439,81.7560975609756,6.6046511627907,0.616667424120409,2.11627906976744
Sickkids,38,42,20,223,3,2,1131,1037,21,18.75,53.8571428571428,26.9285714285714,1.56397619047619,157.333333333333,10.2857142857143,0.412352433394913,5.14285714285714
ACHRI,24,30,7,141,6,4,1122,1021,13,91.9166666666667,80.1428571428571,37.5666666666667,2.50055555555556,163.851851851852,12,0.413910663788307,4.2
ACHRI,44,72,33,191,18,33,3670,2675,32,120.333333333333,146.8,51.0138888888889,3.38226470588235,279.205882352941,5.04166666666667,0.869584884883528,2.69444444444444
Sickkids,21,37,5,96,11,8,672,519,16,10.5,37.3333333333333,18.1621621621622,1.24827586206897,132.965517241379,5.67567567567568,0.743132994321447,2
Sickkids,41,57,2,151,4,20,2601,2091,27,65.9166666666667,130.05,45.6315789473684,1.64510416666667,152.791666666667,5.8421052631579,0.688528251931433,2.94736842105263
ACHRI,23,36,8,190,17,4,704,637,14,9.08333333333333,25.1428571428571,19.5555555555556,1.39626470588235,113.176470588235,9.80555555555556,0.747845710158033,2.25
CHUSJ,25,33,6,755,10,9,545,528,12,28.75,22.7083333333333,16.5151515151515,1.8315,119.566666666667,11.7575757575758,0.66630891268862,3.0625
CHUSJ,77,204,13,239,13,89,2582,1999,27,100.833333333333,95.6296296296296,12.7821782178218,0.840721804511279,102.172932330827,4.35148514851485,0.81774802228454,2.0990099009901
Sickkids,70,103,33,1629,12,15,2331,1981,28,123.25,97.125,22.6310679611651,2.24903125,183.302083333333,16.2038834951456,0.4069010575077,6.47058823529412
Sickkids,115,145,60,553,17,11,3394,2862,31,224.666666666667,188.555555555555,23.4068965517241,2.62019402985075,169.641791044776,15.4137931034483,0.344469982574412,8.59310344827586
Sickkids,29,43,3,182,2,15,1492,1436,18,21.25,43.8823529411765,34.6976744186046,1.86916666666667,145.416666666667,6.16279069767442,0.723370295375361,2.90697674418605
CHRIM,98,133,59,412,20,50,3428,2867,32,168.583333333333,155.818181818182,25.8496240601504,1.5727131147541,136.237704918033,8.42105263157895,0.670783879967814,5.15037593984962
Sickkids,79,110,15,482,30,20,880,810,18,43.25,51.7647058823529,8,1.06855789473684,119.778947368421,8.83636363636364,0.618435182572105,3.94545454545455
Sickkids,30,37,18,293,5,10,3744,3319,23,70.4166666666667,162.782608695652,101.189189189189,5.76441176470588,354.5,10,0.657863023788589,6.40540540540541
ACHRI,17,22,5,86,6,2,1376,1308,16,0.111111111111111,47.448275862069,62.5454545454546,1.3182,164.2,6.22727272727273,0.594693732730898,2.90909090909091
Sickkids,37,54,28,250,8,26,3076,2605,23,75.5,102.533333333333,56.962962962963,3.69537777777778,273.955555555556,7.83333333333333,0.764315597626451,5.44444444444444
CHUSJ,209,249,106,1583,20,71,9980,6853,53,496.75,383.846153846154,40.0803212851406,2.7344678111588,196.858369098712,24.2369477911647,0.447622641275859,10.4136546184739
Sickkids,50,85,12,161,35,41,1096,1066,19,30.4166666666667,45.6666666666667,12.8941176470588,0.705391891891893,90.7733333333333,3.67058823529412,0.985778505825078,1.21176470588235
Sickkids,115,146,44,864,10,24,4771,4017,35,173.583333333333,176.703703703704,32.6780821917808,1.65028467153285,149.978102189781,11.4794520547945,0.416054695040016,5.37671232876712
CHUSJ,93,127,36,667,14,10,5143,4380,35,80.9166666666667,190.481481481482,40.496062992126,2.46901869158879,175.009345794393,9.41732283464567,0.43191086303836,3.55905511811024
CHRIM,21,38,4,75,10,10,690,668,13,8.5,23.7931034482759,18.1842105263158,1.30373076923077,136.576923076923,4.63157894736842,0.866296585429828,2.10526315789474
McMaster,15,27,2,110,4,12,1915,1800,17,28.6666666666667,68.3928571428571,70.9259259259259,1.82561904761905,199.190476190476,6.18518518518519,0.810306447378872,3.77777777777778
Sickkids,39,49,5,218,10,5,946,901,20,27.5,45.0476190476191,19.3061224489796,1.25922727272727,145.227272727273,7.10204081632653,0.514561432527164,3
ACHRI,150,112,70,238,54,66,2926,2017,29,65.3333333333333,133,26.1428571428571,1.58287878787879,124.707070707071,6.125,0.737239834652356,2.77678571428571
CHUSJ,75,95,44,695,5,13,3820,3453,24,286.5,181.904761904762,40.2105263157895,2.4741976744186,172.895348837209,14.7684210526316,0.362336955142796,7.55789473684211
Sickkids,75,120,32,461,28,60,3127,2562,30,104.666666666667,135.95652173913,26.0583333333333,1.70189215686275,145.794117647059,6.85,0.842756284104936,3.275
McMaster,12,20,2,92,3,3,857,814,13,11.7272727272727,29.551724137931,42.85,1.351,140.642857142857,6.6,0.624861171801225,2.95
Sickkids,14,23,6,100,0,3,394,384,8,15.5833333333333,19.7,17.1304347826087,1.10455,115,8.17391304347826,0.534622308299498,3.04347826086956
ACHRI,70,87,41,402,9,27,4324,3252,27,108.363636363636,216.2,49.7126436781609,2.868625,206.175,9.31034482758621,0.63424508049324,6.28735632183908
BCCHR,41,53,9,151,7,20,1088,1073,12,12.8333333333333,31.0857142857143,20.5283018867924,0.926166666666667,94.6875,6,0.685352428456155,2.71698113207547
ACHRI,42,62,3,56,29,29,2215,1995,18,233.636363636364,92.2916666666667,36.0806451612903,0.675980392156863,48.6470588235294,3.08064516129032,0.975002580400873,0.82258064516129
CHUSJ,54,68,16,183,3,28,894,823,14,39.5454545454545,42.5714285714286,13.1470588235294,1.08217741935484,83.1587301587302,7.82352941176471,0.67975348243544,4.27941176470588
Sickkids,117,154,68,349,37,44,1756,1411,24,90.9166666666667,83.6190476190476,11.4025974025974,1.45537583892617,150.697986577181,6.82467532467533,0.7051555422506,3.02597402597403
CHUSJ,15,23,1,41,6,5,588,514,13,7.36363636363636,32.6666666666667,25.5652173913044,1.63252380952381,173.523809523809,5.43478260869565,0.69030723445154,1.52173913043478
ACHRI,100,127,43,906,30,19,3183,2311,34,118.333333333333,138.391304347826,25.1732283464567,1.89563559322034,138.830508474576,12.1968503937008,0.615964698548801,4.392
BCCHR,85,96,23,710,12,15,3068,2506,32,169.416666666667,109.571428571429,31.9583333333333,2.94411111111111,176.133333333333,16.0833333333333,0.427297722678034,8.04166666666667
Sickkids,63,102,25,247,39,29,1756,1629,19,50.4166666666667,92.4210526315789,17.2156862745098,1.08637234042553,108.148936170213,5.19607843137255,0.818195965371985,1.76470588235294
ACHRI,63,88,24,1025,14,32,2182,2085,22,60.5,83.9230769230769,24.8636363636364,1.55124050632911,120.93670886076,11.7613636363636,0.652660881377565,6.47727272727273
BCCHR,4,6,0,51,3,1,597,577,6,23.6363636363636,25.9565217391304,99.5,2.81725,231.25,10.8333333333333,0.537415429297663,4.66666666666667
CHUSJ,41,55,19,336,10,18,2366,1661,24,78.1666666666667,102.869565217391,43.0181818181818,2.62606382978724,197.872340425532,11.3090909090909,0.665936479003786,7.16363636363636
BCCHR,12,21,1,48,4,11,385,368,11,4.08333333333333,21.3888888888889,18.3333333333333,1.0568125,133.5625,4.38095238095238,0.885391696415309,2.23809523809524
CHUSJ,128,81,84,392,52,26,1888,1675,24,66.5,78.6666666666667,23.3086419753086,1.86654054054054,175.243243243243,8.50617283950617,0.692958791209167,3.55555555555555
CHUSJ,120,143,42,524,8,4,3676,2925,32,159.416666666667,175.047619047619,25.7062937062937,2.07478676470588,161.507352941177,13.6223776223776,0.233016034242304,7.6993006993007
BCCHR,11,19,3,64,3,1,646,610,12,12.8333333333333,29.3636363636364,34,1.554,135.2,7.47368421052632,0.546004575808596,2.47368421052632
BCCHR,29,36,26,165,6,14,2514,2102,20,42.9166666666667,109.304347826087,69.8333333333333,4.10548571428572,232.971428571429,6.91666666666667,0.715618835706892,4.19444444444444
CHUSJ,45,61,7,154,15,19,1697,1562,17,48.5,67.88,27.8196721311475,2.50010169491525,155.576271186441,6.72131147540984,0.737811001395317,3.44262295081967
BCCHR,31,45,24,149,12,24,2860,2504,26,49.3333333333333,89.375,63.5555555555556,5.3455,300.785714285714,6.31111111111111,0.912119647280546,3.95555555555556
ACHRI,158,109,60,252,30,102,2283,1851,27,142.545454545455,108.714285714286,21.0366972477064,1.182,97.2549019607843,6.35779816513762,0.748800666734655,3.57798165137615
McMaster,10,17,2,151,0,1,1486,1413,11,49.3333333333333,74.3,87.4117647058823,1.90390909090909,174.909090909091,13.4705882352941,0.35132094002786,6.70588235294118
Sickkids,79,104,10,218,16,34,1227,1108,21,50.9166666666667,68.1666666666667,11.7980769230769,0.824273684210527,78.621052631579,5.72115384615385,0.702860999709403,2.125
CHRIM,81,142,36,435,69,58,1713,1500,22,96,90.1578947368421,12.1056338028169,2.12182677165354,160.204724409449,8.17605633802817,0.819720806886632,3.1830985915493
CHRIM,37,55,20,433,16,8,1071,934,16,62.4166666666667,46.5652173913044,19.6,1.706375,105.708333333333,13.5272727272727,0.594738955466198,6.58181818181818
CHUSJ,71,99,42,681,14,24,3618,3095,33,118.916666666667,180.9,36.5454545454545,4.1828085106383,235.829787234043,13.1414141414141,0.545055724418545,9.09090909090909
CHUSJ,63,86,15,127,13,39,1444,956,22,26.1666666666667,57.76,16.7906976744186,0.879815789473684,117.657894736842,4.77906976744186,0.827505063209708,2.56976744186047
ACHRI,63,69,15,87,17,34,1346,1032,21,37.5833333333333,58.5217391304348,19.5217391304348,0.814432835820896,106.44776119403,4.46376811594203,0.884345515209044,2.28985507246377
McMaster,56,65,27,220,6,7,1406,1039,20,79.5,52.0740740740741,21.6307692307692,1.698234375,142.578125,11.4307692307692,0.290396594912447,5.21538461538462
ACHRI,20,30,13,118,10,5,1001,869,16,10.9166666666667,50.05,33.4333333333333,1.84036666666667,158.066666666667,8.56666666666667,0.614932900745568,3.66666666666667
BCCHR,188,215,145,1333,6,60,11195,8702,57,625.75,399.821428571429,52.0697674418605,3.34957416267942,229.133971291866,13.7162790697674,0.499778988258474,8.42325581395349
Sickkids,73,88,51,439,19,21,2166,1884,24,126.916666666667,86.64,24.6136363636364,2.0477125,174.3875,9.92045454545455,0.631989258594683,4.73863636363636
ACHRI,33,35,20,140,6,10,3384,3179,22,24.2727272727273,125.333333333333,96.7142857142857,4.52917647058824,342.764705882353,6.31428571428571,0.698411006778042,3.68571428571428
ACHRI,30,43,11,201,4,5,1142,989,18,9.91666666666667,34.6060606060606,26.5813953488372,1.66091666666667,130.583333333333,7.67441860465116,0.592096579953584,4.32558139534884
BCCHR,24,32,6,200,3,3,840,812,16,31.4545454545454,38.1818181818182,26.25,1.31510344827586,120.448275862069,8.4375,0.412190471506486,3.6875
BCCHR,39,49,12,921,6,3,1941,1695,17,29.4166666666667,66.9310344827586,39.6122448979592,2.58030952380952,217.714285714286,20.4897959183673,0.325552337479425,6.97826086956522
BCCHR,29,32,19,456,5,4,938,888,17,77.6,30.258064516129,29.3125,3.17535483870968,198.806451612903,21,0.440736465107863,9.84375
BCCHR,28,54,10,151,16,17,1117,1075,18,25.5,24.8222222222222,20.6851851851852,1.06806818181818,120.204545454545,5,0.761769535487833,1.98148148148148
ACHRI,141,186,40,488,42,28,3090,2688,31,189.833333333333,123.6,16.6666666666667,1.06332727272727,98.4277108433735,7.82258064516129,0.61658077343217,2.86021505376344
CHRIM,49,59,28,334,11,5,9172,7559,35,24,286.625,155.64406779661,3.94917857142857,291.535714285714,9.22033898305085,0.524800405041573,5.15254237288136
Sickkids,44,54,6,129,13,11,2454,1822,22,29.4166666666667,111.545454545455,45.4444444444444,1.10333333333333,112.980392156863,6.57407407407407,0.644128778745324,2.2962962962963
CHUSJ,43,68,7,200,18,17,3795,3424,24,18.6666666666667,165,55.8088235294118,2.31681818181818,172.272727272727,6.36764705882353,0.68303016609623,2.25
Sickkids,2,5,2,35,1,0,47,47,2,6.625,9.4,9.4,2.08466666666667,210,8,0.484133494544451,3.4
Sickkids,35,47,8,416,21,6,1715,1397,21,103.454545454545,53.59375,36.4893617021277,3.76756097560976,211.829268292683,16.5531914893617,0.647849946532833,8
CHRIM,57,87,28,339,14,44,1862,1500,23,76.25,74.48,21.4597701149425,1.4974512195122,130.951219512195,7.98850574712644,0.778334438289808,4.41379310344828
CHUSJ,55,76,40,382,12,21,2862,2461,27,43.4166666666667,89.4375,37.6578947368421,3.00541176470588,237.073529411765,10.1315789473684,0.61786597379308,5.30263157894737
BCCHR,39,49,21,261,7,11,783,749,14,28,31.32,15.9795918367347,2.25162222222222,188.177777777778,9.3469387755102,0.518993659131657,4.6530612244898
BCCHR,70,93,24,147,9,34,3554,2235,30,31.3333333333333,177.7,38.2150537634409,1.2288,111.2,7.55913978494624,0.64221714680341,4.05376344086022
ACHRI,53,73,38,256,11,21,3233,2602,28,68.3333333333333,153.952380952381,44.3287671232877,3.47830882352941,249.470588235294,7.13698630136986,0.639230189309799,3.31506849315068
CHUSJ,63,73,27,105,22,27,2680,1995,28,41.9166666666667,111.666666666667,36.7123287671233,1.17611764705882,134.867647058824,4.58904109589041,0.866708504543482,1.98630136986301
CHUSJ,104,138,29,569,11,54,2072,1753,24,102.083333333333,82.88,15.0144927536232,1.62768461538462,124.407692307692,8.95652173913044,0.672844068432095,4.13768115942029
ACHRI,42,47,22,120,8,24,2078,1376,23,16.1818181818182,56.1621621621622,44.3191489361702,4.34011627906977,289.976744186047,4.53191489361702,0.857181781116054,2.72340425531915
CHRIM,42,53,20,150,9,11,2667,2368,21,63.4545454545455,121.227272727273,50.4528301886792,1.55565957446809,193.659574468085,6.22641509433962,0.638892427914785,2.32075471698113
ACHRI,100,125,41,116,32,68,3055,1564,33,101.333333333333,132.826086956522,24.3730158730159,1.45302654867257,118.991150442478,3.32539682539683,0.958977969977227,1.33333333333333
BCCHR,72,77,37,162,17,36,1901,1323,27,31.8333333333333,52.8055555555556,24.6883116883117,1.47186666666667,162.773333333333,5.01298701298701,0.89629880960109,2.05194805194805
Sickkids,36,64,19,447,12,21,2243,2133,19,24.25,53.4047619047619,35.046875,1.33172340425532,157.170212765957,15.140625,0.673924595086199,5.765625
Sickkids,34,39,11,136,8,18,741,634,14,12.8333333333333,35.2857142857143,19,2.01710526315789,134.394736842105,7.66666666666667,0.782894063911932,3.92307692307692
ACHRI,81,105,32,626,25,30,1354,1276,23,100.083333333333,71.2631578947368,12.9428571428571,1.07792857142857,109.459183673469,14,0.654666191338273,7.14285714285714
ACHRI,30,48,4,373,23,7,2004,1630,21,12.5833333333333,64.6451612903226,41.8333333333333,1.54505555555556,123.416666666667,9.83333333333333,0.698311501298167,4.3125
ACHRI,48,63,43,220,4,32,3382,2403,27,64,169.1,53.8412698412698,3.25315789473684,249.017543859649,8.33333333333333,0.739079042686004,6.07936507936508
Sickkids,63,82,37,363,10,35,5569,5030,35,186.583333333333,135.829268292683,67.9146341463415,5.4472987012987,343.246753246753,7.28048780487805,0.769762808559021,4.64634146341463
CHRIM,36,52,25,140,7,25,1769,1324,27,97.4545454545455,76.9130434782609,34.0192307692308,2.268625,194.875,6.23076923076923,0.762682438917889,3.42307692307692
BCCHR,89,154,65,696,17,61,6071,5570,39,219.916666666667,189.71875,39.4220779220779,1.83167391304348,167.144927536232,8.12337662337662,0.655247027744451,4.04545454545455
McMaster,45,67,12,317,6,26,1613,1506,17,130,107.533333333333,24.0746268656716,0.929183333333333,84.3166666666667,8.52238805970149,0.661247868885634,4.3134328358209
BCCHR,68,125,36,224,42,75,1877,1780,24,33.4166666666667,56.8787878787879,15.016,1.22544954128441,118.798165137615,3.768,0.906262961615264,1.736
Sickkids,8,18,5,44,4,4,120,119,5,3.4,6.31578947368421,6.66666666666667,1.0135,72.6666666666667,4.38888888888889,0.766771188662803,1.61111111111111
BCCHR,43,47,13,360,1,5,2067,1889,20,68.3333333333333,71.2758620689655,43.9787234042553,2.08110869565217,198.326086956522,14.468085106383,0.34567767802514,7.46808510638298
CHUSJ,43,57,9,279,12,12,1352,1286,22,48.3636363636364,45.0666666666667,23.719298245614,1.066,96.0377358490566,8.89473684210526,0.538586481570401,4.24561403508772
Sickkids,76,105,17,230,22,17,1283,966,20,61.1666666666667,75.4705882352941,12.2190476190476,1.18711235955056,116.741573033708,5.66666666666667,0.656077668133552,2.25714285714286
McMaster,65,98,16,319,35,15,3271,2403,31,104.833333333333,105.516129032258,33.3775510204082,1.92054878048781,153.536585365854,9.41836734693878,0.637003005406177,3.6734693877551
BCCHR,51,69,16,707,11,11,2056,1977,20,50.5833333333333,68.5333333333333,29.7971014492754,2.30843548387097,167.274193548387,12.8695652173913,0.56159943204533,7.92647058823529
ACHRI,21,31,7,109,10,8,429,344,11,4.66666666666667,23.8333333333333,13.40625,1.51555172413793,135.068965517241,5.71875,0.751218590149415,1.59375
CHUSJ,42,56,15,228,6,6,1352,1283,20,24.75,52,24.1428571428571,2.13242307692308,138.346153846154,7.71428571428571,0.483213327911304,3.625
ACHRI,47,84,10,453,13,30,2166,1623,23,55.75,86.64,26.2771084337349,1.59086666666667,112.25,12.3132530120482,0.675789685665481,4.71084337349398
Sickkids,85,125,35,482,33,34,4483,3248,35,215.166666666667,172.423076923077,35.864,2.48669642857143,169.455357142857,8.2,0.659176341483646,3.6
CHUSJ,41,62,34,328,7,0,2217,1748,27,95.75,116.684210526316,35.758064516129,3.99712280701754,252.912280701754,13.9677419354839,0.328271913989331,6.66129032258065
BCCHR,42,59,22,444,8,11,2399,1846,24,129.083333333333,114.238095238095,40.6610169491525,2.01044230769231,155.846153846154,12.5932203389831,0.559565502361316,6.64406779661017
ACHRI,34,54,15,177,9,15,2528,2301,25,36.5,74.3529411764706,46.8333333333333,1.78656818181818,169.613636363636,6.12962962962963,0.640685810430979,2.59259259259259
Sickkids,60,81,19,211,24,32,1197,1050,16,15.75,39.9,14.7777777777778,1.41605333333333,135.92,5.20987654320988,0.724367617145139,2.80246913580247
ACHRI,34,47,5,483,7,3,494,489,13,25.8333333333333,17.0344827586207,10.5744680851064,1.08191891891892,128.567567567568,31.1276595744681,0.372811806888129,9.08510638297872
ACHRI,65,81,34,390,5,36,3521,3419,22,267.25,176.05,43.5802469135802,1.84750649350649,137.12987012987,8.08641975308642,0.705501531584866,4.92592592592593
ACHRI,95,120,50,437,12,53,3372,2241,34,180.416666666667,116.275862068966,28.1083333333333,1.54983620689655,137.793103448276,8.05833333333333,0.744910423229005,5.51666666666667
CHRIM,27,35,8,91,12,9,1367,1148,19,15.75,40.2058823529412,39.0571428571429,1.35724137931035,196.896551724138,4.71428571428571,0.787703728759987,1.77142857142857
CHUSJ,97,118,29,242,17,46,11478,7631,46,164.583333333333,318.833333333333,97.271186440678,1.60748571428571,162.171428571429,4.75423728813559,0.848019871906496,2.27118644067797
Sickkids,66,77,25,210,13,28,3155,2789,29,37.75,121.346153846154,40.974025974026,1.48794444444444,159.222222222222,6.1038961038961,0.71237511271235,3.32467532467532
Sickkids,42,71,13,341,23,8,2773,2028,30,53.4166666666667,66.0238095238095,39.056338028169,1.75233333333333,175.823529411765,10.5633802816901,0.568747710064551,4.40845070422535
Sickkids,68,90,8,589,11,25,2673,2282,29,39.6666666666667,92.1724137931034,29.7,1.26147674418605,131.220930232558,11.8555555555556,0.527231596857525,6.11111111111111
McMaster,135,176,59,371,27,75,3960,2781,30,241.5,188.571428571429,22.5,1.16275471698113,115.830188679245,8.36363636363636,0.716634344873418,5.13636363636364
BCCHR,52,80,19,167,12,14,5724,4459,29,29.0833333333333,159,71.55,1.90234848484849,225.575757575758,6.4375,0.62244724372771,2.7875
CHUSJ,99,118,26,208,15,59,6084,4783,42,109,253.5,51.5593220338983,1.67616216216216,198.702702702703,5.6271186440678,0.819583845844437,3.44067796610169
ACHRI,20,24,11,48,5,12,1391,1151,13,2.25,47.9655172413793,58,4.01541666666667,327.583333333333,4.45833333333333,0.818148881652601,2.29166666666667
ACHRI,76,87,16,154,18,30,3815,2652,32,69.25,200.78947368421,43.8850574712644,1.4750875,167.2375,5.04597701149425,0.799681424438873,2.45977011494253
CHRIM,44,54,9,59,14,17,3631,2906,24,17.6666666666667,110.030303030303,67.3148148148148,1.86686,179.9,3.40740740740741,0.917528576269384,1.03703703703704
BCCHR,136,247,63,960,14,82,5617,4391,38,281.75,187.233333333333,22.7408906882591,1.76860091743119,136.036697247706,9.04048582995952,0.617126556984648,5.31983805668016
Sickkids,75,97,61,268,18,43,3350,2465,33,138.5,134,34.5360824742268,1.88458695652174,207.684782608696,6.11340206185567,0.765158447285246,3.43298969072165
CHRIM,37,62,18,1540,10,12,4313,3704,32,93.6666666666667,134.78125,69.7096774193548,4.29328846153846,286.923076923077,26.9032258064516,0.509789841842377,9.05172413793103
Sickkids,69,80,11,140,3,31,2718,2006,28,14.4166666666667,63.2093023255814,33.975,1.00543835616438,101.205479452055,4.3375,0.720966025074663,2.3375
Sickkids,59,90,19,219,30,36,2545,2156,28,42.9166666666667,74.8529411764706,28.2777777777778,1.14603658536586,153.439024390244,5.41111111111111,0.8088610323474,2.76666666666667
Sickkids,94,110,52,243,10,27,1814,1140,24,102.916666666667,72.56,16.4909090909091,1.96800961538462,164.605769230769,8.09090909090909,0.566446657061425,5.04545454545455
CHUSJ,45,60,18,177,14,10,2509,2188,21,46.9166666666667,139.388888888889,41.8166666666667,1.31685185185185,140.259259259259,7.41666666666667,0.646681817690027,3.43333333333333
Sickkids,83,120,17,283,16,39,1971,1811,23,34.6666666666667,57.9705882352941,16.425,1.08711650485437,107.776699029126,5.38333333333333,0.676067536761054,2.225
CHUSJ,53,69,21,238,6,18,2083,1680,26,39,69.4333333333333,30.1884057971014,1.49296610169492,163.830508474576,7.28985507246377,0.598396828490138,4.26086956521739
BCCHR,57,70,22,701,15,24,2507,2110,25,50.25,73.7352941176471,35.8142857142857,2.08341666666667,151.866666666667,13.7142857142857,0.682479650400827,8.59420289855072
Sickkids,127,165,65,609,19,17,5991,4421,41,437.666666666667,272.318181818182,36.3090909090909,2.51866883116883,168.597402597403,16.1878787878788,0.344294634057381,8.06060606060606
CHUSJ,30,35,12,151,5,2,1769,1695,17,37,65.5185185185185,52.0294117647059,2.14709375,240.09375,6.97058823529412,0.517472694718539,2.94117647058824
Sickkids,168,206,79,653,16,53,11971,9909,47,220.333333333333,443.37037037037,58.1116504854369,2.16218617021277,210.468085106383,8.10194174757282,0.560531402493289,5.11650485436893
BCCHR,45,58,25,267,9,18,1076,1036,17,32.6363636363636,33.625,18.551724137931,1.65571153846154,161.307692307692,7.25862068965517,0.621725173514522,3.60344827586207
Sickkids,132,189,23,553,19,86,5997,4179,39,245.75,239.88,31.7301587301587,1.27247878787879,131.169696969697,7.33862433862434,0.735947632823675,4.00529100529101
CHUSJ,30,45,19,166,7,17,2041,1870,21,11.4545454545455,51.025,45.3555555555556,3.06258536585366,239.146341463415,6.75555555555556,0.760574213905113,3.17777777777778
BCCHR,123,148,54,1121,11,57,6423,5080,39,240.416666666667,188.911764705882,43.3986486486487,3.08484671532847,188.503649635037,14.9054054054054,0.612275533232887,10.4391891891892
Sickkids,155,192,45,1242,9,33,7810,5503,41,489.166666666667,300.384615384615,40.6770833333333,2.8982816091954,170.034285714286,16.0052083333333,0.408689101152126,7.48947368421053
CHUSJ,57,68,38,319,7,17,3918,3115,32,39.5,150.692307692308,57.6176470588235,2.9135,312.953125,8.67647058823529,0.530601267189015,5.20588235294118
Sickkids,60,90,5,375,5,27,1995,1813,26,56.25,64.3548387096774,22.1666666666667,1.10933802816901,120.774647887324,7.36666666666667,0.603424539223336,3.9
Sickkids,19,22,10,255,3,0,751,677,11,58,41.7222222222222,34.1363636363636,1.5566,89.35,16.6818181818182,0.354856082706922,6.90909090909091
Sickkids,182,218,112,2644,21,35,9055,7112,49,534.083333333333,292.096774193548,41.5366972477064,3.41720603015075,242.211055276382,29.9816513761468,0.418614010410681,17.2330097087379
Sickkids,92,130,65,336,29,46,9059,6350,48,364.833333333333,301.966666666667,69.6846153846154,5.15137190082645,356.239669421488,6.08461538461538,0.797294501849437,3.72307692307692
ACHRI,28,41,16,121,16,10,919,797,17,18.3333333333333,36.76,22.4634146341463,1.70648717948718,133.923076923077,6.19512195121951,0.783803409154152,2.29268292682927
CHRIM,73,98,21,267,11,31,1387,1070,21,75.5,77.0555555555556,14.2040816326531,1.18548913043478,137.358695652174,7.58163265306123,0.651524707755593,4.56122448979592
CHRIM,49,94,21,369,33,20,1243,759,22,73.5,59.1904761904762,13.2340425531915,0.83625,80.7941176470588,7.56382978723404,0.751344088312759,2.52127659574468
Sickkids,51,58,19,184,10,18,1564,1301,25,39.1,44.6857142857143,26.9655172413793,1.7612037037037,154.166666666667,6.24137931034483,0.684267445675307,3.72413793103448
